NÓMINA,apvCurso,apvFecIni,apvFecTer,apvPlantel,apvPromedio,apvTitulo,TERMINADO
564962,SERVICIOS SECRETARIALES,2009-01-01,2011-01-01,CECATI,0.0,Diploma,SI
556815,,,,CECATI,0.0,Diploma,SI
554680,BACHILLERATO,2013-07-13,2013-07-15,PREPA JALISCO 1,80.15,Certificado,SI
540096,,1998-08-01,2004-07-31,NARCISO BASSOLS,0.0,Certificado,SI
4662846,Secundaria,2012-06-12,2019-07-17,SECUNDARIA # 4 ,0.0,Certificado,SI
545297,Primaria,2009-07-16,2009-07-17,PEDRO MORENO,8.2,Certificado,SI
562885,,1992-01-01,1998-01-01,PEDRO MORENO,0.0,Certificado,SI
566283,,2006-06-23,2009-06-23,PEDRO MORENO,0.0,N/I,SI
562641,Secundaria,2011-05-19,2014-05-20,ESCUELA SECUNDARIA NO. 77,0.0,Certificado,SI
559018,,2015-10-16,2015-10-19,"PREPARATORIA NUM,. 12",79.6,Constancia,NO
4571755,PSICOTERAPIA GESTALT,2015-08-07,2017-08-07,INTEGRO,0.0,Certificado,SI
558600,,,,PREP#2,0.0,Constancia,SI
4682338,Licenciatura en Administración de empresas,2015-09-10,2018-12-08,UNIV.VALLE DE ATEMAJAC,0.0,Acta Titulo,SI
4634087,PREPARATORIA TECNICA,2015-02-27,2018-02-27,ATENEO METROPOLITANO,0.0,Certificado,SI
4536460,AUX. DE EDUCADORA,1988-02-13,1989-02-13,ATENEO METROPOLITANO,0.0,Certificado,SI
550110,,2012-08-26,2015-07-16,ATENEO METROPOLITANO,0.0,Certificado,NO
542582,MAESTRIA EN ADMINISTRACION  ,,,UNIVARSIDAD AUTÓNOMA DE GUADALAJARA,0.0,Acta Titulo,SI
565442,TECNICA EN ENFERMERIA,2012-06-11,2012-06-12,CRUZ ROJA MEXICANA ,0.0,Titulo,SI
540405,,2010-08-01,2013-07-31,CRUZ ROJA MEXICANA ,91.78,Pasante,SI
539863,,2010-08-01,2012-07-31,CRUZ ROJA MEXICANA ,0.0,Pasante,SI
547271, CERTIFICADO,1992-08-03,1998-08-03,EUGENIA LEON PUIG,9.8,Certificado,SI
552936,EDUCACION PREESCOLAR,2004-05-19,2008-05-19,INSTITUTO REGIOMONTANO,0.0,Titulo,SI
2001052,sECUNDARÍA,2009-07-16,2012-06-13,SEC COLINAS DE SAN JAVIER ,0.0,Certificado,SI
549664,,2000-11-24,2003-11-24,CENTRO UNIVESITARIO AZTECA ,0.0,Certificado,SI
544755,,2005-06-27,2008-08-26,UNIVER ,0.0,Pasante,SI
560186,LIC. EN PEDAGOGIA,2004-01-13,2007-01-13,UNIVER ,0.0,Titulo,SI
546715,LIC. EN PSICOLOGIA,2007-08-28,2007-08-29,UNIVER ,0.0,Pasante,SI
544638,LIC. PSICOLOGIA,2010-12-12,2010-12-13,UNIVER ,0.0,Titulo,SI
538321,LIC. EN DERECHO,2006-09-24,2012-02-25,UNIVER ,0.0,Titulo,NO
538125, CERTIFICADO,2002-09-01,2005-12-16,UNIVER ,0.0,Certificado,SI
555775,LIC. EN CONTABILIDAD,2013-09-06,2015-11-27,UNIVER ,0.0,Pasante,SI
579366,Preparatoria,1993-08-21,2017-08-21,UNIVER ,0.0,Certificado,SI
563341,Secundaria,1994-09-14,1994-09-15,SISTEMA EDUCATIVO NACIONAL,7.0,Certificado,SI
563901,Secundaria,1989-08-25,1989-08-28,SISTEMA EDUCATIVO NACIONAL,7.1,Certificado,SI
539959,BACHILLER GENERAL,2014-08-25,2016-06-16,SISTEMA EDUCATIVO NACIONAL,8.7,Certificado,SI
539959,,,,SISTEMA EDUCATIVO NACIONAL,7.5,Certificado,SI
4679918,,2011-09-24,2013-08-24,SISTEMA EDUCATIVO NACIONAL,8.9,Certificado,NO
538840,Preparatoria,2011-10-26,2011-10-27,SISTEMA EDUCATIVO NACIONAL,0.0,Constancia,SI
4509473,,,,PREPARATORIA ,0.0,Certificado,SI
576929,MAESTRIA EN CIENCIAS,2006-08-17,2009-08-17,U.N.A.M,0.0,Titulo,SI
569376,INVESTIGACION BIOMEDICA,2000-10-13,2004-10-13,U.N.A.M,0.0,Titulo,SI
4650683,LICENCIATURA EN MERCADOTECNIA,2014-08-18,2018-06-23,UNIVERSIDAD LA SALLE ,0.0,Pasante,SI
2057594,MAESTRIA EN CALIDAD,1996-02-14,1998-02-14,UNIVERSIDAD LA SALLE ,9.6,Titulo,SI
547336,MAESTRIA EN ADMINISTRACION EDUCATIVA,2001-09-12,2001-09-13,UNIVERSIDAD LA SALLE ,0.0,Titulo,SI
561697,LIC. MEDICO CIIRUJANO,2008-02-22,2013-02-22,UNIVERSIDAD LA SALLE ,0.0,Titulo,SI
567921,,2009-09-07,2012-09-07,NICOLAS COPERNICO,0.0,Certificado,SI
556774,,1997-08-01,2001-08-17,JOSEFA O. DE DOMINGU,6.4,Certificado,SI
576091,TURISMO,2013-10-09,2017-10-09,UPN NO. 145,9.1,Titulo,SI
577155,ACTUARIO ,2014-08-27,2014-08-28,UAG,0.0,Titulo,SI
556602,TALLER PLANEACION DIDACTICA  ARGUMENTADA,2017-07-11,2017-07-12,UAG,0.0,Constancia,SI
571443,DESARROLLO DE HABILIDADES INFORMATIVAS,2017-05-22,2017-05-25,UAG,0.0,Constancia,SI
568322,PSCS,2017-10-10,2017-11-30,UAG,0.0,Constancia,SI
533072,PSCS,2017-10-10,2017-11-30,UAG,0.0,Constancia,SI
553148,DISEÑO CURRICULAR,2018-02-14,2018-03-03,UAG,0.0,Certificado,SI
563035,DISEÑO CURRICULAR,2018-02-14,2018-03-03,UAG,0.0,Constancia,SI
550385,DIDACTICA GENERAL,2018-02-19,2018-03-10,UAG,0.0,Constancia,SI
574639,EXCEL BASICO,2018-02-21,2018-03-21,UAG,0.0,Constancia,SI
4505848,EXCEL BASICO,2018-02-21,2018-03-21,UAG,0.0,Constancia,SI
567976,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
4521860,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
566214,ENFOCADOS EN EL CLIENTE,2018-05-02,2018-05-03,UAG,0.0,Constancia,SI
544614,MODELO DE LIDERAZGO UAG,2015-11-24,2015-11-25,UAG,0.0,Constancia,SI
560605,DINAMICA GENERAL,2016-08-15,2016-09-01,UAG,0.0,Constancia,SI
552723,DINAMICA GENERAL,2016-08-15,2016-09-01,UAG,0.0,Constancia,SI
570444,MAESTRIA EN EDUCACION,2015-01-02,2015-01-03,UAG,0.0,Titulo,SI
561484,DESARROLLO DE HABILIDADES INFORMATIVAS,2017-05-22,2017-05-25,UAG,0.0,Constancia,SI
551061,DESARROLLO DE HABILIDADES INFORMATIVAS,2017-05-22,2017-05-25,UAG,0.0,Constancia,SI
550251,DESARROLLO DE HABILIDADES INFORMATIVAS,2017-05-22,2017-05-25,UAG,0.0,Constancia,SI
567859,DESARROLLO DE HABILIDADES INFORMATIVAS,2017-05-22,2017-05-25,UAG,0.0,Constancia,SI
543031,DESARROLLO DE HABILIDADES INFORMATIVAS,2017-05-22,2017-05-25,UAG,0.0,Constancia,SI
2348636,Psicologia,2012-09-03,2015-12-04,UAG,0.0,Titulo,SI
2224066,MEDICO CIRUJANO,2012-08-06,2015-12-22,UAG,0.0,Titulo,SI
2186960,medicina,2011-07-11,2017-11-20,UAG,0.0,Diploma,NO
3096987,Maestría en Energías Renovables,2016-03-10,2018-03-11,UAG,0.0,Pasante,SI
577193,FORMACIÓN DE INSTRUCTURES  ESTANDAR ,2018-03-09,2018-04-16,UAG,0.0,Constancia,SI
552486,ACTUALIZACION PROTECCION CIVIL,,,UAG,0.0,Constancia,SI
564429,EXCEL INTERMEDIO,2018-03-07,2018-03-21,UAG,0.0,Constancia,SI
4516318,MODELO DE LIDERAZGO ,,,UAG,0.0,Constancia,SI
4516318,INDUCCION UAG,,,UAG,0.0,Constancia,SI
558480,LIC. EN CONTADOR PUBLICO,2011-08-22,2014-12-04,UAG,9.7,Titulo,SI
558480,ESPECIALIDAD EN ALTA DIRECCION,2015-08-17,2015-12-04,UAG,9.8,Especialidad,SI
547927,CURSO DE INDUCCION PARA PROFESORES DE POSTGRADOS,2015-05-09,2015-05-10,UAG,0.0,Constancia,SI
544384,"LA ACTITUD DE SERVICIO, ESENCIAL EN LA RELACIONES HUMANAS",2014-12-11,2014-12-17,UAG,0.0,Constancia,SI
540498,PRIMEROS AUXILIOS,2014-10-14,2014-10-15,UAG,0.0,Constancia,SI
539502,TECNICO PROFESIONAL EN ENFERMERIA,2009-08-01,2012-07-06,UAG,0.0,Pasante,SI
542850,MODELO DE LIDERAZGO UAG,,,UAG,0.0,Constancia,SI
546715,MODELO DE LIDERAZGO UAG,,,UAG,0.0,Constancia,SI
547415,"XI FORO INTERNACIONAL FE Y CIENCIA ""EDUCACION: FIN, FUNDAMENTOS Y ARQUETIPOS",2015-10-23,2015-10-25,UAG,0.0,Constancia,SI
536103,MODELO DE LIDERAZGO UAG,2015-10-29,2016-01-29,UAG,0.0,Constancia,SI
562074,LIC. EN DISEÑO GRAFICO,2016-03-14,2016-03-16,UAG,0.0,Titulo,SI
562098,LIC. EN DISEÑO GRAFICO,2016-03-15,2016-03-17,UAG,0.0,Pasante,SI
537391,MODELO DE LIDERAZGO UAG,,,UAG,0.0,Constancia,SI
537346,MODELO DE LIDERAZGO UAG,,,UAG,0.0,Constancia,SI
541521,MODELO DE LIDERAZGO UAG,,,UAG,0.0,Constancia,SI
551834,MODELO DE LIDERAZGO UAG,,,UAG,0.0,Constancia,SI
556468,MODELO DE LIDERAZGO UAG,,,UAG,0.0,Constancia,SI
556217,"XI FORO INTERNACIONAL FE Y CIENCIA ""EDUCACION: FIN, FUNDAMENTOS Y ARQUETIPOS",2015-10-23,2015-10-25,UAG,0.0,Constancia,SI
539894,IMAGEN PROFESIONAL ,2015-10-13,2015-10-27,UAG,0.0,Constancia,SI
554219,MODELO DE LIDERAZGO UAG,,,UAG,0.0,Constancia,SI
537810,DIPLOMDO EN FORMACION DE DIRECTORES DE EDUCACION MEDIA SUPERIOR,2012-04-11,2012-10-08,ITESO,0.0,Diploma,SI
532712,LIC. EN ADMINISTRACION DE EMPRESAS,1994-04-29,1998-04-29,ITESO,0.0,Titulo,SI
535379,LIC. EN DISEÑO INTEGRAL,2004-05-21,2009-05-21,ITESO,0.0,Titulo,SI
550213,LIC. CONTADOR PUBLICIO,1998-06-29,1998-06-30,ITESO,0.0,Titulo,SI
557704,LIC. EN NGENIERIA INDUSTRIAL,2005-08-19,2010-08-19,ITESO,0.0,Titulo,SI
555593,DISEÑO ,,,ITESO,0.0,Titulo,SI
556372,LIC. INGENIERIA DE ALIMENTOS,2009-09-07,2014-09-07,ITESO,0.0,Titulo,SI
556138,,2004-01-15,2008-01-15,ITESO,0.0,Certificado,SI
567866,CIENCIAS DE LA COMUNICACION,2010-04-28,2010-04-30,ITESO,0.0,Titulo,SI
564962,,2009-06-13,2011-06-13,FIME,0.0,Certificado,SI
544614,LIC. EN INGENIERIA EN DESARROLLO DE INNOVACION EMPRESARIAL,2015-05-08,2015-05-11,UNIVERSIDAD TECNOLOGICA ,0.0,Titulo,NO
4672537,LICENCIATURA EN GASTRONOMIA,2007-09-08,2009-08-08,UNIVERSIDAD TECNOLOGICA ,8.5,Titulo,SI
4579427,Preparatoria,2009-09-11,2012-09-11,CECITEJ,0.0,Certificado,SI
576321,,1991-08-20,2001-07-20,TELESECUNDARIA,0.0,Certificado,SI
558992,CERTIFICACION,2001-08-20,2004-07-19,TELESECUNDARIA,9.4,Certificado,SI
540371,SECUNDARIA,2013-06-02,2013-06-03,TELESECUNDARIA,7.6,Constancia,NO
540371,SECUNDARIA,2013-06-02,2013-06-03,TELESECUNDARIA,7.6,Certificado,SI
544566,ING. QUIMICO INDUSTRIAL,1980-05-28,1987-05-28,INSTITUTO POLITECNICO NAC,0.0,Titulo,SI
564436,ING.EN ALIMENTOS,2005-07-07,2005-07-08,INSTITUTO POLITECNICO NAC,0.0,Titulo,SI
560090,INGENIERIA ,2015-03-07,2015-03-09,INSTITUTO TECNOLOGICO CHAPALA,0.0,Pasante,SI
554020,MAESTRIA EN CIENCIAS FORENSES,2015-12-14,2015-12-15,S.E.P.,0.0,Titulo,SI
544566,DOCTORADO EN METODOLOGIA DE LA ENSEÑANZA,2014-01-07,2014-01-08,S.E.P.,0.0,Titulo,SI
540670,Preparatoria,2009-01-10,2012-07-06,S.E.P.,0.0,Constancia,SI
547408,Preparatoria,2014-01-24,2014-01-25,S.E.P.,0.0,Certificado,SI
550158,MAESTRIA EN GERENCIA DE SERVICIOS DE SALUD,2013-04-30,2013-05-03,S.E.P.,0.0,Titulo,SI
4657813,Secundaria,,,S.E.P.,0.0,Certificado,SI
566063,LIC. ABOGADO,2003-06-05,2003-06-06,U.D.G.,0.0,Titulo,SI
563437,,2013-10-12,2013-10-14,U.D.G.,0.0,Certificado,SI
540151,Preparatoria,2013-07-05,2013-07-06,INSTITUTO TORRES AND,0.0,Constancia,SI
553540,,1982-06-16,1986-05-20,POLITEC. NACIO,0.0,Pasante,SI
563561,FISICO,2006-04-22,2006-04-24,U. A. METROPOLITANA,0.0,Titulo,SI
541758,LIC. EN ARTES,1999-02-07,2003-02-07,UNIVERSITY OF CALIFORNIA,0.0,Titulo,SI
566757,INFECTOLOGIA ,,,UNIVERSITY OF CALIFORNIA,0.0,Especialidad,SI
539863,,2001-08-01,2005-07-31,PREPARATORIA NO. 5,0.0,Certificado,SI
562823,,2005-01-01,2008-01-01,PREPARATORIA NO. 5,0.0,Certificado,SI
558844, CERTIFICADO,2003-08-18,2006-07-17,COLEGIO TABASCO,8.5,Certificado,SI
558521, CERTIFICADO,2007-08-01,2010-08-31,COLEGIO TABASCO,8.6,Certificado,SI
576761,,2007-08-15,2010-06-30,COLEGIO TABASCO,9.7,Certificado,SI
4681016,,1986-06-01,1993-07-01,PRIMARIA MIGUEL HIDALGO,0.0,Certificado,NO
538589,,2003-08-01,2007-07-31,NORMAL OCCIDENTAL,8.5,Certificado,SI
563262,,2011-01-01,2013-01-01,PREP.NO.1,0.0,Certificado,SI
570671,TECNICO EN ADMINISTRACION DE EMPRESAS TURISTICAS,1994-07-29,1994-07-30,LIPRO,0.0,Certificado,SI
534064,LIC. EN ING. MECATRONICA,2007-06-11,2011-06-11,C.E.T.I.,0.0,Pasante,SI
4681717,Primaria,2006-08-18,2012-07-12,BELISARIO DOMINGUEZ,0.0,Certificado,SI
4681717,,2006-08-18,2012-07-12,BELISARIO DOMINGUEZ,0.0,Certificado,SI
4621344,Secundaria,2008-12-11,2010-12-11,BELISARIO DOMINGUEZ,0.0,Certificado,SI
579225,,2011-09-29,2014-09-29,CENTRO UNIVERSITARIO ,0.0,Trunco,NO
535410,LIC. EN TURISMO,2004-08-06,2008-08-06,CUCEA UDG,0.0,Titulo,SI
530642,LIC. EN TURISMO,2012-07-02,2012-07-03,CUCEA UDG,0.0,Pasante,SI
542795,LIC. MERCADOTECNIA ,2008-03-28,2012-03-28,CUCEA UDG,0.0,N/I,SI
552620,LIC. EN TURISMO,2011-05-04,2014-05-04,CUCEA UDG,0.0,Titulo,SI
552802,LIC. TURISMO,2010-05-08,2015-05-08,CUCEA UDG,0.0,N/I,SI
562524,LIC. MERCADOTECNIA ,2006-04-02,2010-04-04,CUCEA UDG,0.0,Titulo,SI
562885,,2004-01-01,2006-01-01,PREPARATORIA 7,0.0,Certificado,SI
544652,,2009-12-19,2013-12-19,PREPARATORIA 7,0.0,Certificado,SI
542324,Preparatoria,2010-03-07,2013-03-07,PREPARATORIA 7,0.0,Certificado,SI
4513809,Preparatoria,2015-01-23,2017-01-23,PREPARATORIA 7,0.0,Certificado,SI
4679626,,2000-08-20,2006-07-06,PRIMARIA ADOLFO L.MATEOS,0.0,Certificado,SI
563619,PROFESIONAL ASOCIADO EN PUERICULTURA,2016-05-26,2016-05-28,UAG (UNICO),0.0,Titulo,SI
548964,LIC. EN INGENIERO INDUSTRIAL,2006-03-14,2012-03-14,UNIVERSIDAD DE GUADA,0.0,Titulo,NO
549224,LICENCIATURA EN QUIMICO FARMACOBIOLOGO,2009-03-14,2013-03-14,UNIVERSIDAD DE GUADA,0.0,Titulo,SI
549592,LIC.EN INFORMATICA,2003-03-14,2011-03-14,UNIVERSIDAD DE GUADA,0.0,Titulo,NO
546753,LIC EN MUSICA  ,,,UNIVERSIDAD DE GUADA,0.0,Titulo,NO
551054,ESPECIALIDAD EN ANESTESIOLOGIA,2016-03-08,2016-03-14,UNIVERSIDAD DE GUADA,0.0,Diploma,NO
533711,LIC. EN BIOLOGIA,1984-05-21,1988-05-21,UNIVERSIDAD DE GUADA,0.0,Titulo,SI
540924,"DOCTOR EN CIUDAD, TERRITORIO Y SUSTENTABILIDAD ",2013-01-29,2013-01-30,UNIVERSIDAD DE GUADA,0.0,Acta Titulo,SI
548335,LIC. EN TRABAJO SOCIAL,2010-12-16,2014-12-16,UNIVERSIDAD DE GUADA,86.0,Constancia,SI
550127,,2010-01-12,2014-01-12,UNIVERSIDAD DE GUADA,0.0,Acta Titulo,SI
550055,,2009-01-12,2012-01-12,UNIVERSIDAD DE GUADA,0.0,Constancia,SI
4559760,PREPARATORIA #19,2015-06-28,2018-06-28,UNIVERSIDAD DE GUADA,0.0,Certificado,SI
4552640,CIENCIAS DE LA ARQUITECTURA,2015-06-10,2018-06-11,UNIVERSIDAD DE GUADA,0.0,Titulo,SI
539540,,2010-06-14,2011-06-14,IJAS,0.0,Diploma,SI
579191,MAESTRIA EN CIENCIAS  EN LA ESPECIALIDAD DE INGENIERIA ELECTRICA,2015-05-25,2017-05-25,IPN,0.0,Constancia,SI
576998,ING. SISTEMAS COMPUTACIONALES,2004-08-07,2008-08-07,IPN,0.0,Titulo,SI
4629669,INGENIERIA ELECTRICA,1998-11-21,2002-11-21,IPN,0.0,Certificado,SI
553162,Secundaria,1991-09-19,1991-09-20,SIMON BOLIVAR,7.0,Constancia,NO
567859,LIC.MEDICO CIRUJANO Y PARTERO,2006-10-29,2014-10-29,UNIVERSIDAD DE MONTERREY,0.0,Titulo,SI
538369,LIC. MEDICO CIRUJANO Y PARTERO,1996-09-03,2002-09-03,UNIVERSIDAD DE MONTERREY,0.0,Titulo,SI
535276,,,,GUADALAJARA LA MAR ,87.0,Titulo,SI
2680442,,2009-08-03,2012-07-27,CBETIS No. 224,0.0,Titulo,SI
559197,,1987-08-16,1990-06-17,SECUNDARIA FEDERAL,8.2,Certificado,SI
557962,,,,MIXTA # 1,0.0,Certificado,SI
558710,CERTIFICACION,2004-08-16,2007-07-16,MIGUEL HIDALGO Y COSTILLA,0.0,Certificado,SI
537834,Secundaria,1999-09-06,2002-09-06,MIGUEL HIDALGO Y COSTILLA,0.0,Certificado,SI
552132,,2013-07-02,2013-07-05,MIGUEL HIDALGO Y COSTILLA,8.0,Certificado,SI
552132,,2013-07-02,2013-07-05,MIGUEL HIDALGO Y COSTILLA,7.7,Certificado,SI
4665032,Medicina Interna,2015-03-02,2016-03-02,UNIVERSIDAD JUAREZ TABASCO,0.0,Titulo,SI
1880377,COMERCIO INTERNACIONAL,2015-09-12,2017-09-12,UA.G,0.0,Titulo,SI
2377621,MEDICO CIRUJANO,2012-09-19,2018-09-19,UA.G,0.0,Acta Titulo,NO
2420633,MEDICO CIRUJANO Y  PARTERO,2012-09-20,2018-09-20,UA.G,0.0,Titulo,SI
540900,COMUNCIACION EFECTIVA,2017-05-20,2017-06-03,UA.G,0.0,Constancia,SI
4524702,Secundaria,1987-03-13,2018-03-13,ALFONSO REYES,0.0,Certificado,SI
4640071,Preparatoria,2005-01-11,2008-01-11,ALFONSO REYES,0.0,Certificado,SI
537456,Secundaria,2008-07-03,2008-07-04,NICOLAS BRAVO,7.0,Certificado,SI
558961,,1986-07-01,1989-07-01,NICOLAS BRAVO,6.4,Certificado,SI
2044583,,2013-08-19,2016-07-15,PREP. MIXTA U.A.G.,0.0,Certificado,SI
540467,MAESTRIA EN CIENCIAS,2014-06-18,2014-06-19,UNIV.AUTONOMA DE BAJA CALIF.,0.0,Titulo,SI
531744,Preparatoria,2006-01-15,2009-01-15,CONALEP,0.0,Constancia,SI
4686774,Técnico Electromecánico,2006-08-01,2009-07-01,CONALEP,0.0,Especialidad,SI
2044583,,2004-08-22,2010-06-22,ESC. PRIMARIA ANTONIO CASO U.A.G. ,0.0,Certificado,SI
1010752,DERECHO COMERCIAL Y DE LA EMPRESA,2010-02-12,2013-02-12,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
4645210,DERECHO COMERCIAL Y DE LA EMPRESA,2001-03-28,2019-03-28,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
4645234,ADMINISTRACION FINANCIERA,1986-04-30,1991-04-30,UNIVERSIDAD PANAMERICANA,0.0,Certificado,SI
4646116,DERECHO PUBLICO,,,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
579232,MAESTRO EN DERECHO PUBLICO,,,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
4680309,DERECHO COMERCIAL Y DE LA EMPRESA,,,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
4680309,DERECHO PUBLICO,,,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
4668565,ESPECIALIDAD EN DERECHO CONSTITUCIONAL Y AMPARO,2016-01-19,2017-01-19,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
4578277,DERECHO,2015-08-23,2016-08-23,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
4600327,CONTADORIA,2001-10-22,2005-10-22,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
572693,DERECHO FISCAL,2013-01-21,2014-01-22,UNIVERSIDAD PANAMERICANA,0.0,Diploma,SI
572693,DERECHO PROCESAL FISCAL,2014-01-20,2015-01-20,UNIVERSIDAD PANAMERICANA,0.0,Diploma,SI
4559564,ADMINSTRACION,2012-05-28,2016-06-28,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
4563488,NEGOCIOS DE LA INNOVACION TECNOLOGICA,,,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
551779,DERECHO PENAL,2012-01-18,2012-01-19,UNIVERSIDAD PANAMERICANA,0.0,Diploma,SI
548036,DERECHO PENAL,2001-01-18,2001-01-19,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
4527785,INGENIERIA MECATRONICA,2007-08-15,2011-07-15,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
4527785,ROBOTICA,2011-03-15,2012-03-15,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
567392,LICENCIATURA EN PEDAGOGIA,,,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
533405,LIC. CONTADOR PUBLICO,2001-05-06,2005-05-06,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
563688,MAESTRIA EN ADMINISTRACION DE LA CONTRUCCION,2013-07-07,2013-07-08,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
553375,ING. MECATRONICO,2001-05-07,2006-05-07,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
555641,ESPECIALIDAD EN COMPETENCIAS DIDACTICAS,2014-10-01,2014-10-02,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
551858,MAESTRIA EN DERECHO COMERCIAL Y DE LA EMPRESA,2012-02-15,2012-02-20,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
551944,LIC. EN DERECHO,2010-08-01,2010-08-02,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
551944,ESPECIALIDAD EN DERECHO DE LAS SOCIEDADES MERCANTILES,2011-01-18,2011-01-19,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
551779,MAESTRIA EN DERECHO PUBLICO,2014-07-16,2014-07-17,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
570293,LIC. ABOGADO,2004-05-03,2009-05-03,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
567017,ADMINISTRACION DE LA CONSTRUCCION,2015-12-01,2015-12-02,UNIVERSIDAD PANAMERICANA,0.0,Titulo,SI
564113,RADIOLOGIA,2012-01-01,2015-01-01,U. D G.,0.0,Certificado,SI
533670,ABOGADA ,2011-01-29,2011-01-31,U. D G.,0.0,Titulo,SI
4713812,Educación Media Superior,2005-01-09,2007-01-09,PREPARATORIA 8,0.0,Certificado,SI
4672692,ENFERMERIA ,,,CRUZ ROJA,0.0,Pasante,SI
4554954,ENFERMERA,2012-06-15,2013-06-15,CRUZ ROJA,0.0,Pasante,SI
569431,,2010-08-07,2014-08-07,CRUZ ROJA,0.0,Titulo,SI
571247,ENFERMERIA ,2008-01-30,2011-01-30,CRUZ ROJA,0.0,Titulo,SI
565215,ENFERMERO GENERAL,2005-01-01,2010-01-01,CRUZ ROJA,0.0,Titulo,SI
565961,ENFERMERA GENERAL,2008-07-07,2010-07-07,CRUZ ROJA,0.0,Titulo,SI
551195,TECNICA ENFERMERIA,2010-02-06,2014-02-06,CRUZ ROJA,0.0,Pasante,SI
544243,,2010-09-13,2013-09-13,CRUZ ROJA,0.0,Pasante,SI
541459,TEC. ENFERMERIA ,2012-02-01,2013-01-31,U.A.G.-,90.0,Constancia,SI
548160,LIC. EN BIOLOGIA,2004-07-09,2009-07-09,U.A.G.-,0.0,Titulo,SI
548191,"LIC., EN ARTES VISUALES CON ORIENTACION FOTOGRAFIA",1996-07-14,2000-07-14,UNIV.DE GUAD,0.0,Titulo,SI
4629951,Secundaria,2012-02-07,2015-02-07,LAURA ROSALES,0.0,Certificado,SI
538754,,1988-08-01,1994-07-31,MARIANO AZUELA,0.0,Certificado,SI
564405,Secundarila,1982-08-20,1985-06-11,SEC. 2 P/SENORITAS,0.0,Certificado,SI
551353,LIC. QUIMICO FARMACOBIOLOGO,1993-03-14,1998-03-16,UNIVERSIDAD AUTONOMA DE AGUASCALIEN,0.0,Titulo,SI
536512,LIC. TERAPIA FISICA,2010-06-14,2012-06-14,UNIVERSIDAD AUTONOMA DE AGUASCALIEN,0.0,Titulo,SI
4531087,CIENCIAS DE LOS AMBITOS ANTROPICOS,,,UNIVERSIDAD AUTONOMA DE AGUASCALIEN,0.0,Certificado,SI
4507963,REHABILITACION VISUAL,2012-05-24,2015-05-24,UNIVERSIDAD AUTONOMA DE AGUASCALIEN,0.0,Titulo,SI
577650,,1982-09-14,1985-09-14,VOCACIONAL,0.0,Certificado,SI
570932,,2013-01-17,2016-01-17,VOCACIONAL,0.0,Certificado,SI
571395,,1985-01-10,1988-01-10,VOCACIONAL,0.0,Certificado,SI
570011,TURISMO,2012-11-16,2015-11-16,VOCACIONAL,0.0,Certificado,SI
568999,,2007-08-18,2010-08-18,VOCACIONAL,0.0,Certificado,SI
531098,Preparatoria,1983-01-21,1987-01-21,VOCACIONAL,0.0,Constancia,SI
539519,Preparatoria,2003-10-29,2007-10-29,VOCACIONAL,0.0,Constancia,SI
555311,,,,VOCACIONAL,0.0,Certificado,SI
4666653,SOCIOLOGIA,2009-07-17,2013-07-17,UANL,0.0,Titulo,SI
1961784,Preparatoria,2013-08-15,2019-06-15,PREPA. LOMAS DEL VALLE,0.0,Certificado,SI
536804,ESPECIALIDAD EN HISTORIA Y ARTE,1993-09-29,1994-03-17,EDUCON,0.0,Diploma,SI
564735,LICENCIATURA EN INFORMATICA,2010-06-24,2016-07-24,U D G,0.0,Pasante,SI
4579496,DERECHO CORPORATIVO,2015-09-09,2018-08-09,U D G,0.0,Titulo,SI
570396,NUTRICION HUMANA,2015-07-22,2017-07-22,U D G,0.0,Titulo,SI
550347,LICENCIADO EN PSICOLOGIA,2006-03-04,2006-06-05,U D G,0.0,Titulo,SI
